"Path","Hash"
"C:\Users\USER\slh-bot-clean\slh_control_v1.ps1","A985D015B54817C5A6880D54A1C82129F42B04EBC6E5E9B0BEEBA72C70D79318"
"C:\Users\USER\slh-bot-clean\slh_daemon.sh","71D33EE8DCC66BEB044A64A18D0C4AF0CAFE02D90FD9C57AD42C702216D419EF"
"C:\Users\USER\slh-bot-clean\SLH_DASHBOARD_RECOVERY_BACKUP_20260811_180605\bot_gateway.py","CE58DC608C9DCB3DD1F509C2FD66B301EFB53B073006DBFD8337A32DC9844838"
"C:\Users\USER\slh-bot-clean\SLH_DASHBOARD_RECOVERY_BACKUP_20260811_180605\branding\favicon.svg","AB7270AED2F50E61200198F290C41DB7B79CDDB7EE189E0C0AEBB69BE6C1A421"
"C:\Users\USER\slh-bot-clean\SLH_DASHBOARD_RECOVERY_BACKUP_20260811_180605\branding\slh-logo.svg","6ECD2DF83DCC19B1B1F2D7E9D06217EFDCEDA117D8C8808D8AB7A8EAAAC1A973"
"C:\Users\USER\slh-bot-clean\SLH_DASHBOARD_RECOVERY_BACKUP_20260811_180605\dashboard.html","42A265A9F2C46B6E51B94432644E29FB41F75C8226CE9BAEA97926A90B62C49C"
"C:\Users\USER\slh-bot-clean\SLH_DASHBOARD_RECOVERY_BACKUP_20260811_180605\webapp.py","FA3EF25F3102F24641E6FBA59B478B5D25E15B427ED9EFFB63AF9441CEA82AC2"
"C:\Users\USER\slh-bot-clean\SLH_DEVELOPER_ONBOARDING_REPORT.txt","5299E4FEFB5ADD4B5FC5204CA331074679FD3F0331AB1464CDF9FCA38A6A97E4"
"C:\Users\USER\slh-bot-clean\SLH_DISCOVERY_20260802_211429.txt","D1BF4AFD86925FC153A9D76097EDB4D6F66252A524E31212ECDE68142064A365"
"C:\Users\USER\slh-bot-clean\slh_doctor.sh","D1099A2FCD03D15D90579FFFF8974FBFFE89E49184EE0D81661C9EECA20A56AB"
"C:\Users\USER\slh-bot-clean\slh_empire.db","951263F8897EA611969EE51A72208085C56CEE56EE2BBFA80144ED586A9A0D7E"
"C:\Users\USER\slh-bot-clean\slh_fix_and_push.sh","8EC3063AA3D8220800B24AAF0BF9AFDF23D0322F240E0C0C49DE02995E4CBA12"
"C:\Users\USER\slh-bot-clean\SLH_FIX_BACKUP_20260804_181820\leaderboard.py","6C2005E32C1B09CE3855CFDAA9D9AE7932CB6F3BE89150C705FF9877E3AC5CC3"
"C:\Users\USER\slh-bot-clean\SLH_FIX_BACKUP_20260804_181820\leaderboard_handler.py","4422C6E58C90F7720334B58C8AA11E7C413E6A75AF23CC68C08CB684BFD4806F"
"C:\Users\USER\slh-bot-clean\SLH_FIX_BACKUP_20260804_181820\loader.py","B0B3348C55A35BA06464985E2AF9C96C8EF43410477D8642BD1165D55ED9BACC"
"C:\Users\USER\slh-bot-clean\slh_freeze.sh","074BE60CAF3084F00E7C72402998CCADED8CED4FBD350E7D1672281753293CB4"
"C:\Users\USER\slh-bot-clean\SLH_FULL_AUDIT_20260810_152243.txt","5BEE31572D178A9298C6C00260D0993EA2790646CCEA8664302B9A7F023F93E6"
"C:\Users\USER\slh-bot-clean\slh_full_check.py","53B5F746DAD9102C15B4C4646FF4BBCF95A6D400B17CE9D80878599D9FE8DE9E"
"C:\Users\USER\slh-bot-clean\slh_full_diag.sh","C8412231078D64B5A1167D5CAA8D9A52571CA492EC91FF866332334A258E5846"
"C:\Users\USER\slh-bot-clean\slh_full_doctor.sh","3629117D636B2D8393CF18130C4B4C88564728CC1EA3A94C7BA7E84CD6712562"
"C:\Users\USER\slh-bot-clean\slh_full_system_audit.sh","CB7E1F9261E8AD95F9A36FAE83DC259C1780011A84FD8C911895254A4EAA239B"
"C:\Users\USER\slh-bot-clean\SLH_GATEWAY.py","9A96E57457A2C10580C309B5B01BBE02724CF54157077DED5D9A86F7F74C60F8"
"C:\Users\USER\slh-bot-clean\slh_git_diag_20260804_020650.txt","5A14BEAFC6A1F419A95137ACC495C7391C49ABD22B69F9707E0D2DDA018A154E"
"C:\Users\USER\slh-bot-clean\slh_handler_inventory.sh","08CA3956F5897A52D6E5F22ED58EE6525BC6502B1EDEC4F9BA674EBBB51FEAE6"
"C:\Users\USER\slh-bot-clean\SLH_HANDLER_MAP.txt","E5998D369378236F3CC017AF53DBCCCC20656FEE1D649DC11FE3E39AE08602E5"
"C:\Users\USER\slh-bot-clean\slh_hardening.py","70FFF8FC8115BC8501C16A7C720EC181088AB87E98C4982030E2E2E899B95F6F"
"C:\Users\USER\slh-bot-clean\SLH_KERNEL.py","BC3BF06CC17B048227346E00E443EA148E4FCE1E8C9B1AB53477D419265775D0"
"C:\Users\USER\slh-bot-clean\slh_launch_guard.sh","A1D66BD5433AB9A7484E460EE111F236C7DDA6798B301FBBDE703352B4D9ABAD"
"C:\Users\USER\slh-bot-clean\slh_light_20260702_0118.txt","75878C7001DDE69468FEEB63DACE9A73062AD83DA134CB904615682E1EA84FC2"
"C:\Users\USER\slh-bot-clean\SLH_LOCAL_TREE.txt","521EE589B2B1041BA08718E4FCFAD38FEED2FE8F1EDFE77E48C27290CB5A2E9E"
"C:\Users\USER\slh-bot-clean\slh_lock.py","040458B0CB156E0665EE88E721D08FA5F5A9439C94D6CE359376BD6DFB4A6BD0"
"C:\Users\USER\slh-bot-clean\SLH_MAIN.py","DFEC323E05A83FF8F91DCAD27DE20A6C5E34070ACEE47CEE1116DF27E446ADF8"
"C:\Users\USER\slh-bot-clean\SLH_MODULES.py","4D86FC9D9DB762BDEF28D0353BF8B95DC58FD39ABDB1902ADFD217940E079C37"
"C:\Users\USER\slh-bot-clean\slh_morning.sh","BE172E91C82BBB5FF9D728D9D6ED92BBA24F9097CE109BBFEC165C3E0DF9F243"
"C:\Users\USER\slh-bot-clean\slh_plan_20260702.txt","2E053FAD5062030A31C8E7DCCBF759BB90E22108026FCC430F21128F0A8CB7E0"
"C:\Users\USER\slh-bot-clean\slh_pre_broadcast_audit.sh","D0391E58FC64B616B78C38F62C6349AFCEC475225CB7B58F25FD355D0365424B"
"C:\Users\USER\slh-bot-clean\slh_prelaunch_check.sh","7A4A81AB744173BC16D0A5C59DD6C44A8FB2DE590E1E78E7CB3E5163E9829BD2"
"C:\Users\USER\slh-bot-clean\SLH_PYTHON_FILES.txt","1C1C8321FA6FAF096C6943D4E7A8A14F42CA1ED6F02A8BE8642E58EA85D5A13A"
"C:\Users\USER\slh-bot-clean\slh_recovery_check.sh","FB6F3615FD272034999FC109967EDA41230232119EF9FE5FD1F3B09234C58335"
"C:\Users\USER\slh-bot-clean\SLH_RECOVERY_PROTOCOL.md","43FC1D396B5D04D793408AB53BE6425A30210812B5ECD5B1C1A9918030BC6866"
"C:\Users\USER\slh-bot-clean\SLH_RELEASE_LOGS.txt","46DB66F0029C5009D84EDCBE1A129FD3DE417F29773013237A9214ADCAC25E96"
"C:\Users\USER\slh-bot-clean\SLH_RELEASE_VERIFY.json","40E4D1B53AA8803DFCC2E87AD0FF788CA6AEDEBE0108953FEE0861254A5D6D21"
"C:\Users\USER\slh-bot-clean\slh_runtime_audit.sh","922A10347A1DCF56896BC69A4BA47AC1B6F85CA613014E94AF62AA7F60981699"
"C:\Users\USER\slh-bot-clean\SLH_RUNTIME_AUTHORITY.json","1189F5B86A9A7BDDCB25A50CD237F43A2CD956D7C53AC0F2BF631D34CB21B100"
"C:\Users\USER\slh-bot-clean\slh_runtime_handler_test.sh","5C36C075ACB0B17EEDA44A183EB35F9DEF3EAE93633ADB837DF7B84A185E0331"
"C:\Users\USER\slh-bot-clean\SLH_RUNTIME_POLICY.md","3DFF4A64004E4EDCB9C1501B74F13903697D2A7F17CFEA592D4D4ED07B4A8909"
"C:\Users\USER\slh-bot-clean\SLH_RUNTIME_SNAPSHOT_20260708.md","763975603F90351A2AD667F9C33A373A939F9F430A7AA8999BEED2B93B36E7CB"
"C:\Users\USER\slh-bot-clean\slh_safe_diag.sh","E9D71C247171EFE94CC2BE5F5FA04266830D4C3DCFB586F8DF3CE067AEC18733"
"C:\Users\USER\slh-bot-clean\slh_safe_fix.sh","5A671F163F350036208A0E06AC593BAA5493C3F9A849BEF0C5C4A0E5FA85E231"
"C:\Users\USER\slh-bot-clean\slh_snapshot.py","A3A8595BA202690EDC02965A73E8AE8EEBB8FD3CF0652B493B02A196B288DDE9"
"C:\Users\USER\slh-bot-clean\slh_state.db","F729BF972D1761CFD9AFA159676EF2DE936A5B8495EE219E98D3B3BC71F090A4"
"C:\Users\USER\slh-bot-clean\slh_state_audit.py","0B964A5426FBD5795BDFADFC9FE4BF30885B5ABEEE8538DDB5310E2152534EC3"
"C:\Users\USER\slh-bot-clean\SLH_STATE_BACKUP_20260812_201902\agents.json","238AC84DEEA90544237046C2EA0266A8703743038E53929086B891E3F9CE69E0"
"C:\Users\USER\slh-bot-clean\SLH_STATE_BACKUP_20260812_201902\ai_health.json","1327E3298F805BEF059784547AF88155CC6284E36EE538F04C55684B790A902C"
"C:\Users\USER\slh-bot-clean\SLH_STATE_BACKUP_20260812_201902\db.json","A37F164C56D903755682E94E5BDB5305FD0187523E92F619ABEF41F18D88FA71"
"C:\Users\USER\slh-bot-clean\SLH_STATE_BACKUP_20260812_marketfix_bot_stable.py","3D2E4FC9128EE50E8E0C71FCC3F06ED4B47E902D25E2F546D3B23093CB7B5509"
"C:\Users\USER\slh-bot-clean\slh_status.sh","8C80ACB51AF158A0EF497526CB55E7144E3908167199436B6DEF201C7B204ACA"
"C:\Users\USER\slh-bot-clean\slh_sync_fix.py","6942181BDE4A5488437783FE19C81FA4A25EA0071C82417CCD563D47F8ADF66A"
"C:\Users\USER\slh-bot-clean\SLH_TREE.txt","552E82559F94F0E3281DF48BF2760D992A1E696ED263CA77602BE970BFFDB112"
"C:\Users\USER\slh-bot-clean\SLH_V1.2_FEATURE1.1.md","29D4D6C4BA9CD5D12F6449C4466D9C9CE6192082F9817619F02023247E6C31EF"
"C:\Users\USER\slh-bot-clean\SLH_V1.2_FEATURE1.md","C9DD17F98660D406FEF445152068EF1C43DDDE4D8458AE6A03FB16FB8651116F"
"C:\Users\USER\slh-bot-clean\SLH_V1.2_ROADMAP.md","C5E5E8E0876FFDF1E7D6D3DC17783EB8F5B600B7465EF2627737CDEE78805B23"
"C:\Users\USER\slh-bot-clean\slh_visibility_scan.py","C4D2F6059E8B972971D6E9FA6B106F2830E74D86D8AB6F02F125F3BD427F1FD6"
"C:\Users\USER\slh-bot-clean\slh-phase2-ready-20260712","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\slh-workflow.ps1","FEDAAD4064580369AB52C8EAEC236F9311F7686295F80A4B1017DE9C8DE60BD8"
"C:\Users\USER\slh-bot-clean\slh-workflow\.ps1","FEDAAD4064580369AB52C8EAEC236F9311F7686295F80A4B1017DE9C8DE60BD8"
"C:\Users\USER\slh-bot-clean\smart_leaderboard.py","FB6A37581D5544E6C75CE7FEE83C877F1049CA2E94B3930ADD4F29B38FCB69FF"
"C:\Users\USER\slh-bot-clean\snapshot.sh","E5F8937A72FB1F1D2120CEE6B150E0946B2AD48564FE31136B4A896FE9CB8940"
"C:\Users\USER\slh-bot-clean\SOURCE_OF_TRUTH.md","2F92EF1E1287223A3E0A528EF60BEA2FB128ED1ED748DFF1FB0DDC6A13E7B463"
"C:\Users\USER\slh-bot-clean\stable_checkpoint_20260712.sh","29CAC6D4331ADBBF86ED3E2CB1A8A9000D67AA3D08C97DD1F14201328F4C4E99"
"C:\Users\USER\slh-bot-clean\STABLE_STATE_20260711.md","AE99E65BC7365B6BFC3C24E95BA44363171764893B8238E977BB5561BBBB42D7"
"C:\Users\USER\slh-bot-clean\STABLE_STATUS_20260713.txt","FC773E873311BB15E76FE5CFA63C31D6AD3809AEF5543EA4542578482CF1F4F1"
"C:\Users\USER\slh-bot-clean\start.sh","92B1A507860DD9229CB5E9D4A1AD1860E34087A50B7022B21493FF2791C54148"
"C:\Users\USER\slh-bot-clean\start.sh.backup","92B1A507860DD9229CB5E9D4A1AD1860E34087A50B7022B21493FF2791C54148"
"C:\Users\USER\slh-bot-clean\start.sh.bak_20260804","92B1A507860DD9229CB5E9D4A1AD1860E34087A50B7022B21493FF2791C54148"
"C:\Users\USER\slh-bot-clean\start_full.sh","F1AF229421980CCAD765540A2EA3DA5799A3B47ACF39A77847E11970B39ECF0F"
"C:\Users\USER\slh-bot-clean\start_full.sh.backup","F1AF229421980CCAD765540A2EA3DA5799A3B47ACF39A77847E11970B39ECF0F"
"C:\Users\USER\slh-bot-clean\start_full.sh.bak_20260804","F1AF229421980CCAD765540A2EA3DA5799A3B47ACF39A77847E11970B39ECF0F"
"C:\Users\USER\slh-bot-clean\start_railway.sh","0E19466858DD7E9C5FDD7FB721E587B00DC507625F79D73F5E3ED190187A2554"
"C:\Users\USER\slh-bot-clean\start_safe.sh","F4F85FAD8DFE781DEF1EF9B4B23486E3DC7DA6603521E7A4310C5E1DB384D44B"
"C:\Users\USER\slh-bot-clean\start_secure.sh","B70C43A22FAE9A4577CE14A9F1B945FAA31D54539EB662FF460C0D7F27F538BD"
"C:\Users\USER\slh-bot-clean\start_server.sh","808444247F47F58E0BB20F8BC9A60509308E98C6C36B4E9454899F0DDC3BBA38"
"C:\Users\USER\slh-bot-clean\start_server.sh.backup","808444247F47F58E0BB20F8BC9A60509308E98C6C36B4E9454899F0DDC3BBA38"
"C:\Users\USER\slh-bot-clean\start_server.sh.bak_20260804","808444247F47F58E0BB20F8BC9A60509308E98C6C36B4E9454899F0DDC3BBA38"
"C:\Users\USER\slh-bot-clean\start_slh.sh","26E3F9005DDBF2E859444A36BEEFB79C7F437978A75C57F92AA3F061B2F0FE9C"
"C:\Users\USER\slh-bot-clean\startup_stderr.log","043C5E4D1298FBE2900B612F83280AE89FF669899E214C14D19EFE0CD56FC347"
"C:\Users\USER\slh-bot-clean\startup_stdout.log","E053FBE107046B1A9B1FD821E13149091D863E96652D98AEA7910845E49036DB"
"C:\Users\USER\slh-bot-clean\state\__init__.py","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\state\agents.json","238AC84DEEA90544237046C2EA0266A8703743038E53929086B891E3F9CE69E0"
"C:\Users\USER\slh-bot-clean\state\agents.json.before_gateway_fix","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\agents_archive.json","6C1F77E8CE0B8FD50E6C59B20A1A5DBB388E2A63D84B28FCE81FE334EB5BBF5D"
"C:\Users\USER\slh-bot-clean\state\agents_stable_checkpoint_20260715_195104.json","931F3A7534C76793BE087F2FF037FEEC6AC7302461A896F8C32D766C58DAA40F"
"C:\Users\USER\slh-bot-clean\state\ai_health.json","AEC306EB6C69CB6E334FFB8025D675B78C7514FD90AE952739C9D3A0F7682B23"
"C:\Users\USER\slh-bot-clean\state\audit.jsonl","138D173DB43CD3ADA4EE0C10C974B072ED56A9CF5B6A4D2B1007C8532F614264"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_161132.json","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_161201.json","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_162640.json","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_163053.json","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_163623.json","7157150CC0F5D746F02676FBBDE3ED5F7561688E05B36C0F59DD8E38112D2F1B"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_163927.json","CDB13BD23E2B2E1D55DD769F0F888BA8550225838AFF9799E272B5B2A9D12630"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_163959.json","CDB13BD23E2B2E1D55DD769F0F888BA8550225838AFF9799E272B5B2A9D12630"
"C:\Users\USER\slh-bot-clean\state\backups\agents_mirror_20260807_165130.json","CDB13BD23E2B2E1D55DD769F0F888BA8550225838AFF9799E272B5B2A9D12630"
"C:\Users\USER\slh-bot-clean\state\chats.json","54A670667D3D32AB5FE5F4F198C2DF6FE6B27E1E7920D9A60F388E729D5DF2A8"
"C:\Users\USER\slh-bot-clean\state\commands_registry.json","BF5842693A2A7BF02E0B9475F943F795C8DBB3D785D6D4C6BA1926B8AFE3F38F"
"C:\Users\USER\slh-bot-clean\state\consolidation_report.json","16A37EFE18D095C665D7BE4235DA69E2393EDCFEA61B9E2058F4694762166381"
"C:\Users\USER\slh-bot-clean\state\courses\bitcoin_101.json","1DD6C5B3B6BEC9F87E5E11037820BF092AD4962EB084475DEEF904E81AC8897F"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\__init__.py","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\ai_event_handler.py","1EF710FF2D47F1EAE91450AA8CE88F0B947FE53DE21CA2AB4D93873C1D730E11"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\ai_voting_handler.py.backup","20D3F1D3F6770113237A49476762B7A162ED169791467D8B81D709260D3BD042"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\audit_handler.py","17CC2EDD7EC01F6E2247463DF1FBD9555A04C501EA5B1FC7550B4F3045D1B3F8"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\developer.py","AB6AB1F74E4BECA49DDAEA8427776D33F072EB1A8194C80925691748C5FA98FD"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\dynamic_leaderboard.py","E1577BB369A8D2B512821F7E811D3042A24721105F200FBF9DEFE064E2A63170"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\ping_fullcheck_handler.py","F2BF3C3DE494A5A4CEDA7D5512CA0EBD52A8AD9E61774C03B5A0090DD6AF93FA"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\reputation_admin.py","B5B3FF014D188348D69A0F9FAE057BB6BB1E65FC169D415695284817BF8CD74A"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\start_buttons.py.disabled","FFA22F3B85F90152F5F781B46B324AFE235B652C1704317ED6ABC0312A0EB2F8"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\task_listener.py","D067CC57BAA0B68B2ECAC890FA5AD333C92A9438F72296F697FE9AC3209AB53C"
"C:\Users\USER\slh-bot-clean\state\custom_handlers\task_listener.py.pre_log_fix","1D0699E77668F83CF29C95651C38CC6A595E97B2FFA1E64AFC6A245679C2185D"
"C:\Users\USER\slh-bot-clean\state\custom_handlers_disabled\staking_basic.py","01240D9816326C0D507995FBFB592909C4B6EC0692B7587651E2884057AC596C"
"C:\Users\USER\slh-bot-clean\state\custom_handlers_disabled\token_handler.py","29796E604CC2969BA1D04C390DD8F8FC6679A768D8D8C17525AFDC53F8B39F43"
"C:\Users\USER\slh-bot-clean\state\custom_handlers_disabled\token_wizard.py","D2F5E0B6C0B4B04840C5EFEA931A80696735B6B4830B1914CCF5D8CE8384F2AB"
"C:\Users\USER\slh-bot-clean\state\daily_summary.json","16D2B2544F05C3FE63542B7A1B4030430F53DF5D12FC9AC801B60177B685C437"
"C:\Users\USER\slh-bot-clean\state\db.json","0C347DEF088DCC65C273140DE44B2759DD4F3D77182C19FB22AE685228AE2893"
"C:\Users\USER\slh-bot-clean\state\db.json.backup_debug","72FBFA27A5B569E935A8931E55996B2072CA1EECB9B42FAF7CB1C8E633E707F9"
"C:\Users\USER\slh-bot-clean\state\db.json.backup_token_import_20260806_123319","8D9E1F4B377AC5E63601EDF285EA06AAD494027BE24A5B7FD68D14974F4BB4D1"
"C:\Users\USER\slh-bot-clean\state\db.json.before_gateway_fix","C6F289ADA885F8D8B25200B29EA3822705006ADC23CCBBA4F5A33243213B1124"
"C:\Users\USER\slh-bot-clean\state\db.json.lock","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\state\db_launch_2026-07-14.json","5981898BC188BDDACD0BD9D2ABD59ABFCE72038440F6E0D39FF84C503DD684F1"
"C:\Users\USER\slh-bot-clean\state\db_local_backup_before_sync.json","77AF79AE6E01E4F84F22B2685B897DC558B416887EE66015BC1CEF8DF358BB00"
"C:\Users\USER\slh-bot-clean\state\demo_tasks.json","B703841FDFBAC244E448963C4AE4B35AED97DBC312204DB565E13F9E1EDE5381"
"C:\Users\USER\slh-bot-clean\state\developers.json","4D5BCC2F5E4E659E4D2E47B8FFA9A7EB900E4D39099DAD2AE34AEF033F6A937B"
"C:\Users\USER\slh-bot-clean\state\devices.json","B513410DF903D11C0F4E54077A1CB9372C42C5DACF33BAF10FDCF66DDD56C9A7"
"C:\Users\USER\slh-bot-clean\state\disabled_legacy_ask.txt","8FF573818EACEB13938AF0E8A5BA09A9F3D7E82099BF85AACEEABED1A2A12DD9"
"C:\Users\USER\slh-bot-clean\state\end_of_day_log.txt","BD56545678DB8C6AF7BFFE938EA7A040E15B283E865CA26DE21B61C052D0E063"
"C:\Users\USER\slh-bot-clean\state\event_log.json","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F"
"C:\Users\USER\slh-bot-clean\state\exec_journal.jsonl","261EC08B811D12BE9A786465BF0FDE8DC7FB1AC8F90683CCF5AF06426A99B59E"
"C:\Users\USER\slh-bot-clean\state\governance.json","C3F9523A5CCB0894B9E186ED567B494C797AF7DEF0D6AABEE1937C01B9051936"
"C:\Users\USER\slh-bot-clean\state\hardening_report.json","96C90C92AD664E949ACA55E8C48EFFB2F112DBFEC79842B6C92F243B9EAF8EFB"
"C:\Users\USER\slh-bot-clean\state\journal.json","1B7A6AFB58CE9D1AB0DD41E566D637DBC98647399002C198AF5943C6F362A794"
"C:\Users\USER\slh-bot-clean\state\marketplace.json","015C3B40252C2D3E2939CEB3F32EA675C2BDCD432AE1BB61E5673B87F1E6FD29"
"C:\Users\USER\slh-bot-clean\state\memory.jsonl","41BF64F6818FC405A199AAC1975201B7A1FA8CA1A97EFDEA40B491BB8542327B"
"C:\Users\USER\slh-bot-clean\state\missions\.mission_lifecycle.lock","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\state\missions\board.json","947B08D4C5CDA68235740B5C049625B542717A9F9D58A8B54677199E285A4BED"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-1-20260726T083554Z.json","9B639B4EDEB2706E3B8E91E2DA05690F4E40B72026F54DD27F3A350F1E114C0A"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-2-20260726T085119Z.json","1CA8CEA8CDCF65409AE224A8CD71DA4DACC0C4AD86BFC7B1DC6FAD40A3D60370"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-3-20260726T090526Z.json","0721BF8DA173102376BD18BA3C4B14E780757F91A842DA354D584F127CC29118"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-4-20260726T091849Z.json","4779EF6984D14FF8D956517DF8669221B7F2636F1705926A493D236ED71E54C3"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-5-20260726T093030Z.json","DB330D6DE3F1FA1A2CDEBB2262F7AB5E36DFE0C564C541FC44051008564B03A7"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-6-20260726T093157Z.json","1D7E1613DB0C5B0A9FBE3F5C3BCF15D09EB054533E259920A8908EC2A1EC50F1"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-API-TEST-20260726T094818Z-20260726T094818Z.json","289337381039F0BB0B854C04257F8705256345B5E8473D4DE68407A3B833E4AA"
"C:\Users\USER\slh-bot-clean\state\missions\results\mission-SMOKE-20260726T143715190125Z-20260726T143715Z.json","C510BF897FB7EF8093523ACB746C92ACDFCBB127C36775891A32C5E1AF962CCA"
"C:\Users\USER\slh-bot-clean\state\monitor_config.json","AF04CA99D60B874867D90FC567541721E76D45FE78C4FFE5D0E7636EF6031235"
"C:\Users\USER\slh-bot-clean\state\plugins_store.json","0C925B79E0253945C38A8FCBA699F480634B31223CDE90A74F9FDC74BB01E8F7"
"C:\Users\USER\slh-bot-clean\state\progress.json","E3566B3A06430868D71E9287DFD6C6C520A3DA027AABEA01951D407EE131DC2F"
"C:\Users\USER\slh-bot-clean\state\reputation.json","8106F4AC1E242DA6DF62E1CFFF9367B0AD616AC49D4073BF9B6A78D2BBD4601D"
"C:\Users\USER\slh-bot-clean\state\reputation_actions.json","B9713B34C803F9DA5F63B8C5E1E54F8AEF4AAC998E1BD0B9B4EF13E4F7CAC803"
"C:\Users\USER\slh-bot-clean\state\reputation_audit.py","146CB43B0FCFB039631C2212514C78550A0AEAA0FAD0C0A84B4FFFE786E613DE"
"C:\Users\USER\slh-bot-clean\state\reputation_engine.py","3D8FA0BA454407431A55CE59FEC5D677A55769FACF3D8AFE4A09415A37834AFA"
"C:\Users\USER\slh-bot-clean\state\reputation_events.json","B3439FA3EC64CBD86AE5C4E5EB54A8479D5924301992874D0D83B8C74DCB1914"
"C:\Users\USER\slh-bot-clean\state\reputation_guard.py","610718267B4D1AF0E846853FCA2EE5D295566AE5998C566D8DAA3999243DEFC1"
"C:\Users\USER\slh-bot-clean\state\reputation_service.py","E031A3073CFB52977CFE46851B96A43603BA4E329B9B860D4AD8DD919EAAB0B7"
"C:\Users\USER\slh-bot-clean\state\reputation_verifier.py","91F057A41884F6895904203F7B4CE5600246CC111C1D545F0FDD08032517CF5E"
"C:\Users\USER\slh-bot-clean\state\rewards_ledger.json","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945"
"C:\Users\USER\slh-bot-clean\state\SLH_MILESTONE_20260712.md","BFEF922BBCDD838EFEEEAB6E1998B5A50C8CA483085F5FB88D47608699E7C525"
"C:\Users\USER\slh-bot-clean\state\SLH_PHASE2_ROADMAP_20260712.md","9942D75029936BCF4E74584FD19B91E0AB1AFCA1BA7116BAA2E1D2874D8619C5"
"C:\Users\USER\slh-bot-clean\state\SLH_SECURITY_CONTROL_PLANE_20260712.md","415AF87B594DF0AE9BE648466DFF749362FC657EAB40E5D81BDCF3B24A46AA99"
"C:\Users\USER\slh-bot-clean\state\SLH_SECURITY_MODEL_20260712.md","832B4128E0CFF76EFC2E8E73DE2F665AC9827772DA8B63E996030DE44925A336"
"C:\Users\USER\slh-bot-clean\state\SLH_STABLE_CHECKPOINT_20260712.md","F7EEB43658048F0F36D2B4C19CBCC5F3B37936BBF186F733E62940EC3C8D497D"
"C:\Users\USER\slh-bot-clean\state\SLH_STATE_ARCHITECTURE_20260712.md","BEB3E2D6ECAEEFD6079F63C0B1C4E9CDD369F7050739C03C35EDD288D6241D01"
"C:\Users\USER\slh-bot-clean\state\snapshots\20260807_171952\agents.json","CDB13BD23E2B2E1D55DD769F0F888BA8550225838AFF9799E272B5B2A9D12630"
"C:\Users\USER\slh-bot-clean\state\snapshots\20260807_171952\ai_health.json","B8C5087BE618C6D39D3A0D96C2F3FC190F511DB838DC47D4E396D68065E18209"
"C:\Users\USER\slh-bot-clean\state\snapshots\20260807_171952\chats.json","54A670667D3D32AB5FE5F4F198C2DF6FE6B27E1E7920D9A60F388E729D5DF2A8"
"C:\Users\USER\slh-bot-clean\state\snapshots\20260807_171952\db.json","C6F289ADA885F8D8B25200B29EA3822705006ADC23CCBBA4F5A33243213B1124"
